date,symbol,cashAndCashEquivalents,propertyPlantEquipmentNet,totalDebt,mktCap,industry,sector,image,isActivelyTrading,ebit,workingCapital,Security Name,Exchange,enterpriseValue,earningsYield,returnOnCapital,rocRank,yieldRank,rankSum,overallRank
2024-12-31,RRC,304490000.0,6544003000.0,1820758000.0,9319986000.0,Oil & Gas Exploration & Production,Energy,https://images.financialmodelingprep.com/symbol/RRC.png,True,387029999.0,-563474000.0,Range Resources Corporation Common Stock,NYSE,10836254000.0,3.57162169694435,6.471501082930958,2172.0,2033.0,4205.0,2232.0
2024-12-31,MGM,2415532000.0,29728446000.0,31610449000.0,9432684340.0,"Gambling, Resorts & Casinos",Consumer Cyclical,https://images.financialmodelingprep.com/symbol/MGM.png,True,1573242000.0,969619000.0,MGM Resorts International Common Stock,NYSE,38627601340.0,4.072844146216406,5.124889793542361,2311.0,1895.0,4206.0,2233.0
2024-12-31,LNT,81000000.0,18701000000.0,10406000000.0,15289080960.0,Regulated Electric,Utilities,https://images.financialmodelingprep.com/symbol/LNT.png,True,1026000000.0,533000000.0,Alliant Energy Corporation - Common Stock,NASDAQ,25614080960.0,4.005609264694071,5.3343038369553915,2292.0,1915.0,4207.0,2234.0
2024-12-31,WGRX,1028336.0,1916308.0,25108964.0,132977656.0,Medical - Distribution,Healthcare,https://images.financialmodelingprep.com/symbol/WGRX.png,True,-5291036.0,-22878079.0,"Wellgistics Health, Inc. - Common Stock",NASDAQ,157058284.0,-3.368835992121243,25.241359616036256,1146.0,3061.0,4207.0,2234.0
2024-12-31,TGTX,179894000.0,7151000.0,253719000.0,5555572240.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/TGTX.png,True,66198000.0,484301000.0,"TG Therapeutics, Inc. - Common Stock",NASDAQ,5629397240.0,1.1759340685646835,13.469881087064453,1684.0,2526.0,4210.0,2236.0
2024-12-31,DRH,81381000.0,2721152000.0,1180529000.0,1648424890.0,REIT - Hotel & Motel,Real Estate,https://images.financialmodelingprep.com/symbol/DRH.png,True,117855000.0,92976000.0,Diamondrock Hospitality Company Common Stock,NYSE,2747572890.0,4.289422145230149,4.187975813466907,2387.0,1823.0,4210.0,2236.0
2024-12-31,BEPI,2828000000.0,73475000000.0,35548000000.0,6648290994.0,Real Estate - Development,Real Estate,https://images.financialmodelingprep.com/symbol/BEPI.png,True,1823049434.0,-2400000000.0,Brookfield BRP Holdings (Canada) Inc. 4.875% Perpetual Subordinated Notes,NYSE,39368290994.0,4.630755839205327,2.564965788251847,2491.0,1722.0,4213.0,2238.0
2024-12-31,AXDX,15098000.0,5818000.0,66576000.0,3380715.0,Medical - Devices,Healthcare,https://images.financialmodelingprep.com/symbol/AXDX.png,True,-36995000.0,-8963000.0,"Accelerate Diagnostics, Inc. - Common Stock",NASDAQ,54858715.0,-67.43686941992718,1176.3116057233703,41.0,4173.0,4214.0,2239.0
2024-12-31,BEPH,2828000000.0,73475000000.0,35548000000.0,6664089426.0,Real Estate - Development,Real Estate,https://images.financialmodelingprep.com/symbol/BEPH.png,True,1823049434.0,-2400000000.0,Brookfield BRP Holdings (Canada) Inc. 4.625% Perpetual Subordinated Notes,NYSE,39384089426.0,4.628898269757855,2.564965788251847,2491.0,1724.0,4215.0,2240.0
2024-12-31,HIFS,351830000.0,16397000.0,1497000000.0,575586000.0,Banks - Regional,Financial Services,https://images.financialmodelingprep.com/symbol/HIFS.png,True,38153000.0,351830000.0,Hingham Institution for Savings - Common Stock,NASDAQ,1720756000.0,2.2172231275090715,10.361271715545032,1873.0,2343.0,4216.0,2241.0
2024-12-31,SYPR,9675000.0,17048000.0,17218000.0,36773280.0,Auto - Parts,Consumer Cyclical,https://images.financialmodelingprep.com/symbol/SYPR.png,True,1803000.0,18557000.0,"Sypris Solutions, Inc. - Common Stock",NASDAQ,44316280.0,4.0684822823576345,5.063895520292093,2319.0,1897.0,4216.0,2241.0
2024-12-31,NEXT,148137000.0,5186085000.0,4067470000.0,2021773500.0,Oil & Gas Exploration & Production,Energy,https://images.financialmodelingprep.com/symbol/NEXT.png,True,245807000.0,-70895000.0,NextDecade Corporation - Common Stock,NASDAQ,5941106500.0,4.13739427158897,4.805432447279573,2343.0,1876.0,4219.0,2243.0
2024-03-31,CYBN,208992000.0,547000.0,291000.0,139194768.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/CYBN.png,True,-135160000.0,154385000.0,Cybin Inc. Common Shares,AMEX,-69506232.0,194.45738333218813,-87.23827227428808,4098.0,122.0,4220.0,2244.0
2024-12-31,INSP,150150000.0,95239000.0,31793000.0,4614025716.0,Medical - Devices,Healthcare,https://images.financialmodelingprep.com/symbol/INSP.png,True,72208000.0,508209000.0,"Inspire Medical Systems, Inc. Common Stock",NYSE,4495668716.0,1.6061681712225169,11.965902612984051,1771.0,2450.0,4221.0,2245.0
2024-06-30,DTSS,181262.0,97811.0,1223828.0,16602909.0,Software - Infrastructure,Technology,https://images.financialmodelingprep.com/symbol/DTSS.png,True,-12747977.0,-965209.0,Datasea Inc. - Common Stock,NASDAQ,17645475.0,-72.24502032390741,1469.6802390598086,34.0,4191.0,4225.0,2246.0
2024-12-31,STTK,57387000.0,9812000.0,3406000.0,47468107.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/STTK.png,True,-73950000.0,59088000.0,"Shattuck Labs, Inc. - Common Stock",NASDAQ,-6512893.0,1135.4401185463971,-107.32946298984034,4189.0,38.0,4227.0,2247.0
2023-12-31,MRIN,11363000.0,2032000.0,1912000.0,3571142.0,Software - Application,Technology,https://images.financialmodelingprep.com/symbol/MRIN.png,True,-7873000.0,7241000.0,Marin Software Incorporated - Common Stock,NASDAQ,-5879858.0,133.8977914092483,-84.90240483123046,4081.0,151.0,4232.0,2248.0
2024-12-31,AMR,481578000.0,1078338000.0,5784000.0,1553401827.0,Coal,Energy,https://images.financialmodelingprep.com/symbol/AMR.png,True,49042000.0,747377000.0,"Alpha Metallurgical Resources, Inc. Common Stock",NYSE,1077607827.0,4.551006291085523,2.686180482714991,2482.0,1754.0,4236.0,2249.0
2024-09-28,LESL,108505000.0,368935000.0,1049589000.0,147299237.0,Home Improvement,Consumer Cyclical,https://images.financialmodelingprep.com/symbol/LESL.png,True,36036000.0,149955000.0,"Leslie's, Inc. - Common Stock",NASDAQ,1088383237.0,3.310966098607783,6.944824529283664,2128.0,2109.0,4237.0,2250.0
2024-12-31,VOR,81949000.0,41588000.0,31830000.0,21536970.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/VOR.png,True,-122085000.0,77895000.0,Vor Biopharma Inc. - Common Stock,NASDAQ,-28582030.0,427.1390100703134,-102.17771565829447,4168.0,73.0,4241.0,2251.0
2024-12-31,OMEX,4791743.0,534016.0,22935530.0,32369598.0,Specialty Business Services,Industrials,https://images.financialmodelingprep.com/symbol/OMEX.png,True,-8188953.0,-16706225.0,"Odyssey Marine Exploration, Inc. - Common Stock",NASDAQ,50513385.0,-16.211451677609805,50.63595826643101,634.0,3608.0,4242.0,2252.0
2024-10-31,TD,178023000000.0,9837000000.0,460663000000.0,110847576000.0,Banks - Diversified,Financial Services,https://images.financialmodelingprep.com/symbol/TD.png,True,14859000000.0,251466000000.0,Toronto Dominion Bank (The) Common Stock,NYSE,393487576000.0,3.7762310442045566,5.686501877131147,2257.0,1985.0,4242.0,2252.0
2024-04-30,VALU,4390000.0,4440000.0,4784000.0,383131892.0,Financial - Data & Stock Exchanges,Financial Services,https://images.financialmodelingprep.com/symbol/VALU.png,True,6643000.0,55483000.0,"Value Line, Inc. - Common Stock",NASDAQ,383525892.0,1.7320864480252613,11.08589356340637,1819.0,2424.0,4243.0,2254.0
2024-06-30,COHR,926033000.0,1817259000.0,4303153000.0,12051784212.0,"Hardware, Equipment & Parts",Technology,https://images.financialmodelingprep.com/symbol/COHR.png,True,373779000.0,2188154000.0,Coherent Corp. Common Stock,NYSE,15428904212.0,2.422589413117811,9.331846678482343,1942.0,2301.0,4243.0,2254.0
2024-12-31,EVOK,13596600.0,154184.0,5160491.0,4709973.0,Drug Manufacturers - Specialty & Generic,Healthcare,https://images.financialmodelingprep.com/symbol/EVOK.png,True,-6219738.0,6857858.0,"Evoke Pharma, Inc. - Common Stock",NASDAQ,-3726136.0,166.92192662855032,-88.70080926497587,4108.0,136.0,4244.0,2256.0
2024-12-31,BEP,2828000000.0,73475000000.0,35548000000.0,6648291000.0,Renewable Utilities,Utilities,https://images.financialmodelingprep.com/symbol/BEP.png,True,1773428240.0,-8417000000.0,Brookfield Renewable Partners L.P. Limited Partnership Units,NYSE,39368291000.0,4.504712282278141,2.7259187801653906,2481.0,1764.0,4245.0,2257.0
2024-12-31,SNDR,117600000.0,2869400000.0,526800000.0,4336172602.0,Trucking,Industrials,https://images.financialmodelingprep.com/symbol/SNDR.png,True,182700000.0,550800000.0,"Schneider National, Inc. Common Stock",NYSE,4745372602.0,3.8500664820924424,5.341792877609496,2291.0,1957.0,4248.0,2258.0
2024-12-31,FRGT,204032.0,13238.0,3343710.0,2978239.0,Software - Application,Technology,https://images.financialmodelingprep.com/symbol/FRGT.png,True,-3150138.0,-1295459.0,"Freight Technologies, Inc. - Ordinary Shares",NASDAQ,6117917.0,-51.490368372110964,245.67824111444128,170.0,4078.0,4248.0,2258.0
2024-12-31,CXAI,4880000.0,529000.0,5588000.0,22578612.0,Software - Application,Technology,https://images.financialmodelingprep.com/symbol/CXAI.png,True,-13741000.0,-4496000.0,CXApp Inc. - Class A Common Stock,NASDAQ,23286612.0,-59.00815455678997,346.3826569195866,125.0,4124.0,4249.0,2260.0
2024-12-31,ELUT,13239000.0,1682000.0,30226000.0,74375670.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/ELUT.png,True,-62858000.0,-11623000.0,"Elutia, Inc. - Class A Common Stock",NASDAQ,91362670.0,-68.8005287060897,632.3106327331254,71.0,4178.0,4249.0,2260.0
2024-12-30,GBFH,124122000.0,5353000.0,26088000.0,563232310.0,Banks - Regional,Financial Services,https://images.financialmodelingprep.com/symbol/GBFH.png,True,11618500.0,124122000.0,GBank Financial Holdings Inc. - Common Stock,NASDAQ,465198310.0,2.4975370181374905,8.973547016798609,1969.0,2286.0,4255.0,2262.0
2024-12-31,MURA,115462000.0,14498000.0,8022000.0,45588238.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/MURA.png,True,-135549000.0,126722000.0,Mural Oncology plc - Ordinary Shares,NASDAQ,-61851762.0,219.15139620436358,-95.98427984704716,4149.0,109.0,4258.0,2263.0
2024-12-31,MLNK,92765000.0,3262000.0,469276000.0,1373882320.0,Software - Application,Technology,https://images.financialmodelingprep.com/symbol/MLNK.png,True,11795000.0,81131000.0,"MeridianLink, Inc. Common Stock",NYSE,1750393320.0,0.6738485496505437,13.976277653359876,1652.0,2606.0,4258.0,2263.0
2024-12-31,APCXW,868000.0,86000.0,147000.0,11388056.0,Software - Infrastructure,Technology,https://images.financialmodelingprep.com/symbol/APCXW.png,True,-8287000.0,-1020000.0,AppTech Payments Corp. - Warrant,NASDAQ,10667056.0,-77.68778939568706,887.2591006423983,50.0,4214.0,4264.0,2265.0
2024-12-31,OIS,65363000.0,286408000.0,150560000.0,295732864.0,Oil & Gas Equipment & Services,Energy,https://images.financialmodelingprep.com/symbol/OIS.png,True,16904999.0,345176000.0,"Oil States International, Inc. Common Stock",NYSE,380929864.0,4.437824543995322,2.676603428839236,2484.0,1784.0,4268.0,2266.0
2024-09-30,APDN,6431095.0,1292395.0,739161.0,5393166.0,Medical - Diagnostics & Research,Healthcare,https://images.financialmodelingprep.com/symbol/APDN.png,True,-13199700.0,8889342.0,"Applied DNA Sciences, Inc. - Common Stock",NASDAQ,-298768.0,4418.043431692819,-129.64094436931538,4261.0,8.0,4269.0,2267.0
2024-03-31,RITR,6390861.0,9741240.0,46078271.0,227193953.0,Engineering & Construction,Industrials,https://images.financialmodelingprep.com/symbol/RITR.png,True,8915915.0,128042028.0,Reitar Logtech Holdings Limited - Ordinary shares,NASDAQ,266881363.0,3.3407784267049023,6.4709707712840725,2173.0,2098.0,4271.0,2268.0
2024-12-31,SOBR,8384042.0,183737.0,342696.0,5215556.0,"Hardware, Equipment & Parts",Technology,https://images.financialmodelingprep.com/symbol/SOBR.png,True,-8151482.0,7595185.0,"SOBR Safe, Inc. - Common Stock",NASDAQ,-2825790.0,288.46736664791086,-104.78935256067614,4179.0,93.0,4272.0,2269.0
2024-12-31,DD,1856000000.0,5768000000.0,7171000000.0,29826423730.0,Chemicals - Specialty,Basic Materials,https://images.financialmodelingprep.com/symbol/DD.png,True,746000000.0,1832000000.0,"DuPont de Nemours, Inc. Common Stock",NYSE,35141423730.0,2.1228508148437504,9.81578947368421,1912.0,2360.0,4272.0,2269.0
2024-12-31,NMRA,142148000.0,2917000.0,1853000.0,112010435.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/NMRA.png,True,-274326000.0,226482000.0,"Neumora Therapeutics, Inc. - Common Stock",NASDAQ,-28284565.0,969.8788013886725,-119.58465381278907,4234.0,39.0,4273.0,2271.0
2024-12-31,AEP,202900000.0,82995700000.0,45762800000.0,53948353050.0,Regulated Electric,Utilities,https://images.financialmodelingprep.com/symbol/AEP.png,True,3825400000.0,-8305400000.0,"American Electric Power Company, Inc. - Common Stock",NASDAQ,99508253050.0,3.84430424889265,5.121682467469002,2312.0,1962.0,4274.0,2272.0
2024-12-31,CYN,23617733.0,2617320.0,317344.0,8233958.0,Software - Application,Technology,https://images.financialmodelingprep.com/symbol/CYN.png,True,-22802943.0,22093617.0,Cyngn Inc. - Common stock,NASDAQ,-15066431.0,151.349334158833,-92.27874685609858,4130.0,144.0,4274.0,2272.0
2024-12-31,BL,885915000.0,34612000.0,916602000.0,3421996691.0,Software - Application,Technology,https://images.financialmodelingprep.com/symbol/BL.png,True,50604000.0,413061000.0,"BlackLine, Inc. - Common Stock",NASDAQ,3452683691.0,1.4656425125738515,11.303786469141539,1806.0,2469.0,4275.0,2274.0
2024-12-31,CELH,890190000.0,77438000.0,20250000.0,9618894120.0,Beverages - Non-Alcoholic,Consumer Defensive,https://images.financialmodelingprep.com/symbol/CELH.png,True,124569000.0,993602000.0,"Celsius Holdings, Inc. - Common Stock",NASDAQ,8748954120.0,1.4238159017800405,11.630658051986854,1796.0,2479.0,4275.0,2274.0
2024-12-31,HDL,254719000.0,337414840.0,212626000.0,1518605619.0,Restaurants,Consumer Cyclical,https://images.financialmodelingprep.com/symbol/HDL.png,True,41652629.0,194659000.0,SUPER HI INTERNATIONAL HOLDING LTD. - American Depositary Shares,NASDAQ,1476512619.0,2.821014088468146,7.828354989224803,2061.0,2216.0,4277.0,2276.0
2024-12-31,AER,1209226000.0,62081938000.0,45350288000.0,19658969780.0,Rental & Leasing Services,Industrials,https://images.financialmodelingprep.com/symbol/AER.png,True,2628309000.0,3622655000.0,AerCap Holdings N.V. Ordinary Shares,NYSE,63800031780.0,4.119604531018307,4.000190671601907,2401.0,1880.0,4281.0,2277.0
2024-12-31,DUO,75351000.0,16805000.0,1462000.0,8916050.0,Real Estate - Services,Real Estate,https://images.financialmodelingprep.com/symbol/DUO.png,True,-265170000.0,222036000.0,Fangdd Network Group Ltd. - Class A Ordinary Shares,NASDAQ,-64972950.0,408.1236883964788,-111.02365171808862,4203.0,79.0,4282.0,2278.0
2024-12-31,MGRX,58653.0,62299.0,214962.0,10747929.0,Medical - Healthcare Information Services,Healthcare,https://images.financialmodelingprep.com/symbol/MGRX.png,True,-8693778.0,-1349868.0,"Mangoceuticals, Inc. - Common Stock",NASDAQ,10904238.0,-79.72843219306108,675.2087072615137,64.0,4220.0,4284.0,2279.0
2024-12-31,LUMN,1889000000.0,20421000000.0,18159000000.0,4514004000.0,Telecommunications Services,Communication Services,https://images.financialmodelingprep.com/symbol/LUMN.png,True,851000000.0,732000000.0,"Lumen Technologies, Inc. Common Stock",NYSE,20784004000.0,4.094494977964785,4.023070013709639,2399.0,1886.0,4285.0,2280.0
2024-12-31,CAC,214963000.0,37052000.0,544952000.0,693159222.0,Banks - Regional,Financial Services,https://images.financialmodelingprep.com/symbol/CAC.png,True,54480000.0,-5125593000.0,Camden National Corporation - Common Stock,NASDAQ,1023148222.0,5.324741697102808,-1.0706408772180473,2776.0,1511.0,4287.0,2281.0
2024-12-31,ONFO,476874.0,5135.0,2601634.0,5383765.0,Internet Content & Information,Communication Services,https://images.financialmodelingprep.com/symbol/ONFO.png,True,-2122117.0,-2757442.0,Onfolio Holdings Inc. - Common Stock,NASDAQ,7508525.0,-28.262767987054715,77.1032083266874,446.0,3842.0,4288.0,2282.0
2024-05-31,AIR,85800000.0,268300000.0,1065700000.0,2210274636.0,Aerospace & Defense,Industrials,https://images.financialmodelingprep.com/symbol/AIR.png,True,93200000.0,989600000.0,AAR Corp. Common Stock,NYSE,3190174636.0,2.921470158663753,7.409174020192384,2093.0,2195.0,4288.0,2282.0
2024-12-31,CMMB,6071000.0,539000.0,324000.0,1169109.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/CMMB.png,True,-14739000.0,12822000.0,Chemomab Therapeutics Ltd.  - American Depositary Shares,NASDAQ,-4577891.0,321.96048355017626,-110.31359928149091,4201.0,89.0,4290.0,2284.0
2024-12-31,AXON,454844000.0,247324000.0,721672000.0,53958389480.0,Aerospace & Defense,Industrials,https://images.financialmodelingprep.com/symbol/AXON.png,True,217659000.0,1299895000.0,"Axon Enterprise, Inc. - Common Stock",NASDAQ,54225217480.0,0.4013981134889493,14.067756406817653,1641.0,2649.0,4290.0,2284.0
2023-12-31,GTI,5503.0,1598.0,1484579.0,15848060.0,Industrial Materials,Basic Materials,https://images.financialmodelingprep.com/symbol/GTI.png,True,-14367436.924,-2054000.0,Graphjet Technology - Class A Ordinary Shares,NASDAQ,17327136.0,-82.9187058034288,700.0303509741269,58.0,4234.0,4292.0,2286.0
2024-12-29,DNUT,28962000.0,921008000.0,1352889000.0,527772000.0,Grocery Stores,Consumer Defensive,https://images.financialmodelingprep.com/symbol/DNUT.png,True,49694000.0,-291470000.0,"Krispy Kreme, Inc. - Common Stock",NASDAQ,1851699000.0,2.6836975123926727,7.893725239779012,2054.0,2243.0,4297.0,2287.0
2024-12-31,SPRO,52889000.0,3114000.0,4297000.0,34105466.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/SPRO.png,True,-72484000.0,58202000.0,"Spero Therapeutics, Inc. - Common Stock",NASDAQ,-14486534.0,500.3543290617341,-118.21384304259898,4231.0,68.0,4299.0,2288.0
2024-12-31,MTLS,102304000.0,119051000.0,41284000.0,320734820.0,Software - Application,Technology,https://images.financialmodelingprep.com/symbol/MTLS.png,True,9995163.0,87467000.0,Materialise NV - American Depositary Shares,NASDAQ,259714820.0,3.8485146900742904,4.839850763613826,2341.0,1958.0,4299.0,2288.0
2024-12-31,ELC,859703000.0,47846714000.0,28918886000.0,35009002963.0,Regulated Electric,Utilities,https://images.financialmodelingprep.com/symbol/ELC.png,True,2396364000.0,6446000.0,"Entergy Louisiana, Inc. Collateral Trust Mortgage Bonds, 4.875 % Series due September 1, 2066",NYSE,63068185963.0,3.7996399665052474,5.00774452512645,2325.0,1975.0,4300.0,2290.0
2024-06-30,CRML,1259242.0,31724.0,15033638.0,154805423.0,Industrial Materials,Basic Materials,https://images.financialmodelingprep.com/symbol/CRML.png,True,-24302416.0,-57147167.0,Critical Metals Corp. - Ordinary Shares,NASDAQ,168579819.0,-14.415969921049685,42.54964108393591,739.0,3563.0,4302.0,2291.0
2024-12-31,BAERW,39336000.0,191493640.0,212557000.0,3048049.0,Security & Protection Services,Industrials,https://images.financialmodelingprep.com/symbol/BAERW.png,True,7385000.0,40417000.0,"Bridger Aerospace Group Holdings, Inc. - Warrant",NASDAQ,176269049.0,4.189618110437528,3.184416204448403,2447.0,1858.0,4305.0,2292.0
2024-12-31,XEL,179000000.0,58258000000.0,30208000000.0,39092860580.0,Regulated Electric,Utilities,https://images.financialmodelingprep.com/symbol/XEL.png,True,2669000000.0,-1373000000.0,Xcel Energy Inc. - Common Stock,NASDAQ,69121860580.0,3.861296524145155,4.691922299375935,2353.0,1952.0,4305.0,2292.0
