date,symbol,cashAndCashEquivalents,propertyPlantEquipmentNet,totalDebt,price,mktCap,industry,sector,image,isActivelyTrading,ebit,workingCapital,Security Name,Exchange,enterpriseValue,earningsYield,returnOnCapital,rocRank,yieldRank,rankSum,overallRank
2024-09-30,SUGP,52338132.0,14383220.0,7295184.0,0.88,12185800.0,Security & Protection Services,Industrials,https://images.financialmodelingprep.com/symbol/SUGP.png,True,11567892.0,82069434.0,SU Group Holdings Limited - Ordinary Shares,NASDAQ,-32857148.0,-35.206622315485205,11.993337166232877,1770.0,3925.0,5695.0,3033.0
2024-12-31,GRABW,2964000000.0,567000000.0,364000000.0,0.4455,1761792120.0,Asset Management,Financial Services,https://images.financialmodelingprep.com/symbol/GRABW.png,True,27000000.0,4129000000.0,Grab Holdings Limited - Warrant,NASDAQ,-838207880.0,-3.221157978137834,0.5749574105621806,2642.0,3054.0,5696.0,3034.0
2024-12-31,COLD,47652000.0,5347194000.0,3680398000.0,17.7,5039650200.0,REIT - Industrial,Real Estate,https://images.financialmodelingprep.com/symbol/COLD.png,True,-68083000.0,-3547318000.0,"Americold Realty Trust, Inc. Common Stock",NYSE,8672396200.0,-0.7850540776723277,-3.7826494714080305,2890.0,2808.0,5698.0,3035.0
2024-12-31,PRO,161983000.0,35811000.0,300894000.0,18.63,891492075.0,Software - Application,Technology,https://images.financialmodelingprep.com/symbol/PRO.png,True,-4403000.0,55463000.0,"PROS Holdings, Inc. Common Stock",NYSE,1030403075.0,-0.427308507401339,-4.823936718013893,2923.0,2777.0,5700.0,3036.0
2024-12-31,EXFY,48772000.0,19062000.0,6467000.0,2.36,218072817.0,Software - Application,Technology,https://images.financialmodelingprep.com/symbol/EXFY.png,True,-2282000.0,106450000.0,"Expensify, Inc. - Class A Common Stock",NASDAQ,175767817.0,-1.298303659309827,-1.8181528459430174,2817.0,2885.0,5702.0,3037.0
2024-04-30,ESTC,540397000.0,25959000.0,593697000.0,93.5,9762615500.0,Software - Application,Technology,https://images.financialmodelingprep.com/symbol/ESTC.png,True,-43945000.0,856404000.0,Elastic N.V. Ordinary Shares,NYSE,9815915500.0,-0.44769130296608606,-4.980376557040583,2930.0,2779.0,5709.0,3038.0
2024-12-31,AVAL,7278873000000.0,6032167000000.0,71362380000000.0,2.8,3135468137.0,Banks - Regional,Financial Services,https://images.financialmodelingprep.com/symbol/AVAL.png,True,-525200000000.0,7278873000000.0,Grupo Aval Acciones y Valores S.A. ADR (Each representing 20 preferred shares),NYSE,64086642468137.0,-0.8195155492209196,-3.945597038247951,2899.0,2816.0,5715.0,3039.0
2024-12-31,LI,65901123000.0,29464896000.0,16344719000.0,27.96,14026832748.0,Auto - Manufacturers,Consumer Cyclical,https://images.financialmodelingprep.com/symbol/LI.png,True,7019114000.0,57093886000.0,Li Auto Inc. - American Depositary Shares,NASDAQ,-35529571252.0,-19.755695756122826,8.109072052330864,2036.0,3680.0,5716.0,3040.0
2024-08-31,KRUS,50986000.0,262271000.0,141351000.0,67.11,811055757.0,Restaurants,Consumer Cyclical,https://images.financialmodelingprep.com/symbol/KRUS.png,True,-10288000.0,59228000.0,"Kura Sushi USA, Inc. - Class A Common Stock",NASDAQ,901420757.0,-1.1413094185049923,-3.2000099533746607,2862.0,2855.0,5717.0,3041.0
2024-12-31,SNDA,16992000.0,739884000.0,651390000.0,27.01,509554454.0,Medical - Care Facilities,Healthcare,https://images.financialmodelingprep.com/symbol/SNDA.png,True,-16025000.0,-11526000.0,"Sonida Senior Living, Inc. Common Stock",NYSE,1143952454.0,-1.4008449340675133,-2.2001543197164035,2828.0,2896.0,5724.0,3042.0
2024-12-31,FIVN,362546000.0,203037000.0,1233130000.0,28.26,2155446720.0,Software - Infrastructure,Technology,https://images.financialmodelingprep.com/symbol/FIVN.png,True,-31039000.0,648559000.0,"Five9, Inc. - Common Stock",NASDAQ,3026030720.0,-1.0257331425901717,-3.6448034044312094,2882.0,2843.0,5725.0,3043.0
2024-06-30,UBXG,4834350.0,25534.0,716535.0,3.7688,78331274.0,Software - Infrastructure,Technology,https://images.financialmodelingprep.com/symbol/UBXG.png,True,-734864.000000011,19827389.0,U-BX Technology Ltd. - Ordinary Shares,NASDAQ,74213459.0,-0.9902031382205362,-3.701540574151277,2886.0,2840.0,5726.0,3044.0
2024-06-30,MBBC,10472438.0,4085752.0,13000000.0,10.0203,29480324.0,Banks - Regional,Financial Services,https://images.financialmodelingprep.com/symbol/MBBC.png,True,-917802.0,9649118000.0,"Marathon Bancorp, Inc. - Common Stock",NASDAQ,32007886.0,-2.8674246090479074,-0.00950774503034648,2709.0,3021.0,5730.0,3045.0
2024-12-31,FSUN,615917000.0,104959000.0,100217000.0,36.83,1022176137.0,Banks - Regional,Financial Services,https://images.financialmodelingprep.com/symbol/FSUN.png,True,-10144000.0,664976000.0,FirstSun Capital Bancorp - Common Stock,NASDAQ,506476137.0,-2.0028584288463724,-1.3175138161013593,2789.0,2944.0,5733.0,3046.0
2023-10-31,GMGI,17100280.0,103090.0,59089.0,1.74,240800340.0,Electronic Gaming & Multimedia,Technology,https://images.financialmodelingprep.com/symbol/GMGI.png,True,1395633.0,-12722152.0,"Golden Matrix Group, Inc. - Common Stock",NASDAQ,223759149.0,0.6237210886067501,-11.059720603639162,3122.0,2615.0,5737.0,3047.0
2024-12-31,PACK,76100000.0,158500000.0,431200000.0,3.65,307451180.0,Packaging & Containers,Consumer Cyclical,https://images.financialmodelingprep.com/symbol/PACK.png,True,-7800000.0,68800000.0,Ranpak Holdings Corp Class A Common Stock,NYSE,662551180.0,-1.1772675433164272,-3.43158820941487,2875.0,2863.0,5738.0,3048.0
2025-01-31,MDB,490133000.0,80984000.0,36500000.0,195.9,15904670430.0,Software - Infrastructure,Technology,https://images.financialmodelingprep.com/symbol/MDB.png,True,-123507001.0,2361535000.0,"MongoDB, Inc. - Class A Common Stock",NASDAQ,15451037430.0,-0.7993443906892406,-5.056542078075953,2932.0,2811.0,5743.0,3049.0
2024-12-31,WRBY,254161000.0,341748000.0,225355000.0,18.48,2243594264.0,Medical - Instruments & Supplies,Healthcare,https://images.financialmodelingprep.com/symbol/WRBY.png,True,-22514000.0,207984000.0,Warby Parker Inc. Class A Common Stock,NYSE,2214788264.0,-1.0165305806406422,-4.095450146616897,2902.0,2842.0,5744.0,3050.0
2024-12-31,IPI,41309000.0,344338000.0,2618000.0,36.31,483533008.0,Agricultural Inputs,Basic Materials,https://images.financialmodelingprep.com/symbol/IPI.png,True,-8551000.0,160424000.0,"Intrepid Potash, Inc Common Stock",NYSE,444842008.0,-1.922255507847631,-1.6940657181008079,2810.0,2937.0,5747.0,3051.0
2024-12-31,RELY,368097000.0,44568000.0,16286000.0,24.22,4937455292.0,Software - Infrastructure,Technology,https://images.financialmodelingprep.com/symbol/RELY.png,True,-33313000.0,568506000.0,"Remitly Global, Inc. - Common stock",NASDAQ,4585644292.0,-0.7264628017074292,-5.433764928866662,2948.0,2800.0,5748.0,3052.0
2024-12-31,HOUS,118000000.0,578000000.0,3057000000.0,3.81,425977050.0,Real Estate - Services,Real Estate,https://images.financialmodelingprep.com/symbol/HOUS.png,True,63000000.0,-860000000.0,"Anywhere Real Estate Inc. Common Stock,",NYSE,3364977050.0,1.8722267362863592,-22.340425531914892,3350.0,2401.0,5751.0,3053.0
2024-12-31,HNST,75435000.0,28633000.0,21738000.0,5.13,565515810.0,Specialty Retail,Consumer Cyclical,https://images.financialmodelingprep.com/symbol/HNST.png,True,-6370000.0,154029000.0,"The Honest Company, Inc. - Common Stock",NASDAQ,511818810.0,-1.2445810657095622,-3.4873153693707506,2879.0,2873.0,5752.0,3054.0
2024-12-31,TFINP,330117000.0,160737000.0,142014000.0,21.1,494155670.0,Banks - Regional,Financial Services,https://images.financialmodelingprep.com/symbol/TFINP.png,True,-7060000.0,484056000.0,"Triumph Financial, Inc. - Depositary Shares, Each Representing a 1/40th Interest in a Share of Series C Fixed-Rate Non-Cumulative Perpetual Preferred Stock",NASDAQ,306052670.0,-2.306792487711347,-1.0949250379579183,2777.0,2978.0,5755.0,3055.0
2024-06-30,MBUU,26945000.0,251484000.0,7940000.0,32.49,637950897.0,Auto - Recreational Vehicles,Consumer Cyclical,https://images.financialmodelingprep.com/symbol/MBUU.png,True,-9441000.0,89564000.0,"Malibu Boats, Inc. - Common Stock",NASDAQ,618945897.0,-1.5253352588263462,-2.768232037719031,2847.0,2910.0,5757.0,3056.0
2025-01-31,DELL,3633000000.0,6336000000.0,24567000000.0,107.85,75262135457.0,Computer Hardware,Technology,https://images.financialmodelingprep.com/symbol/DELL.png,True,5198000000.0,-10298000000.0,Dell Technologies Inc. Class C Common Stock ,NYSE,96196135457.0,5.403543474283875,-131.19636547198385,4267.0,1490.0,5757.0,3056.0
2024-12-31,HMST,406600000.0,47201000.0,1225131000.0,11.86,224400688.0,Banks - Regional,Financial Services,https://images.financialmodelingprep.com/symbol/HMST.png,True,-21501000.0,1307480000.0,"HomeStreet, Inc. - Common Stock",NASDAQ,1042931688.0,-2.061592360016584,-1.5871633247974983,2803.0,2954.0,5757.0,3056.0
2024-12-31,YI,462289000.0,121974000.0,256770000.0,7.9,68472768.0,Medical - Pharmaceuticals,Healthcare,https://images.financialmodelingprep.com/symbol/YI.png,True,7501000.0,307078000.0,"111, Inc. - American Depositary Shares",NASDAQ,-137046232.0,-5.4733354507696355,1.748272936613744,2547.0,3213.0,5760.0,3059.0
2024-06-30,SPHR,559757000.0,3264888000.0,1518742000.0,37.56,1352137952.0,Entertainment,Communication Services,https://images.financialmodelingprep.com/symbol/SPHR.png,True,-46892000.0,-645987000.0,Sphere Entertainment Co. Class A Common Stock,NYSE,2311122952.0,-2.028970373879096,-1.790522054861944,2813.0,2949.0,5762.0,3060.0
2024-12-31,CEVA,18498000.0,12688000.0,5561000.0,22.17,530226588.0,Semiconductors,Technology,https://images.financialmodelingprep.com/symbol/CEVA.png,True,-6893000.0,187856000.0,"CEVA, Inc. - Common Stock",NASDAQ,517289588.0,-1.3325224709529626,-3.437150949417584,2877.0,2886.0,5763.0,3061.0
2024-12-31,BW,23399000.0,102382000.0,537930000.0,0.9469,93178748.0,Industrial - Machinery,Industrials,https://images.financialmodelingprep.com/symbol/BW.png,True,-7591000.0,101692000.0,"Babcock & Wilcox Enterprises, Inc. Common Stock",NYSE,607709748.0,-1.2491160500522365,-3.7197291178690084,2888.0,2875.0,5763.0,3061.0
2024-12-31,QD,4263311636.0,1744040319.0,787403034.0,2.99,493726752.0,Financial - Credit Services,Financial Services,https://images.financialmodelingprep.com/symbol/QD.png,True,157150018.0,9015430291.0,"Qudian Inc. American Depositary Shares, each representing one Class A Ordinary Share",NYSE,-2982181850.0,-5.269632299586291,1.4605738859860133,2570.0,3197.0,5767.0,3063.0
2024-12-29,QDEL,98300000.0,1548900000.0,2681400000.0,35.51,2401395709.0,Medical - Instruments & Supplies,Healthcare,https://images.financialmodelingprep.com/symbol/QDEL.png,True,-64600000.0,211000000.0,QuidelOrtho Corporation - Common Stock,NASDAQ,4984495709.0,-1.296018770431647,-3.6706631058582873,2883.0,2884.0,5767.0,3063.0
2024-03-30,BGI,1783000.0,77470000.0,156622000.0,0.9634,18604563.0,Luxury Goods,Consumer Cyclical,https://images.financialmodelingprep.com/symbol/BGI.png,True,-2193000.0,-18657000.0,Birks Group Inc. Common Stock,AMEX,173443563.0,-1.2643882321536486,-3.728767449373438,2889.0,2880.0,5769.0,3065.0
2024-04-30,WLY,83249000.0,261512000.0,887276000.0,43.38,2338348926.0,Publishing,Communication Services,https://images.financialmodelingprep.com/symbol/WLY.png,True,200950000.0,-322494000.0,"John Wiley & Sons, Inc. Common Stock",NYSE,3142375926.0,6.394842779227681,-329.5234659407694,4511.0,1262.0,5773.0,3066.0
2024-12-31,TENB,328647000.0,84404000.0,419730000.0,33.49,4091506790.0,Software - Infrastructure,Technology,https://images.financialmodelingprep.com/symbol/TENB.png,True,-8682000.0,31432000.0,"Tenable Holdings, Inc. - Common Stock",NASDAQ,4182589790.0,-0.2075747428245886,-7.4950792499741015,3026.0,2748.0,5774.0,3067.0
2024-09-30,WMG,694000000.0,706000000.0,4287000000.0,27.48,14299513108.0,Entertainment,Communication Services,https://images.financialmodelingprep.com/symbol/WMG.png,True,1004000000.0,-1317000000.0,Warner Music Group Corp. - Class A Common Stock,NASDAQ,17892513108.0,5.611285535686416,-164.32078559738136,4332.0,1445.0,5777.0,3068.0
2024-12-31,FGBIP,563778000.0,67789000.0,194914000.0,19.94,249343718.0,Banks - Regional,Financial Services,https://images.financialmodelingprep.com/symbol/FGBIP.png,True,4706000.0,3829269001.0,"First Guaranty Bancshares, Inc. - 6.75% Series A Fixed-Rate Non-Cumulative Perpetual Preferred Stock",NASDAQ,-119520282.0,-3.9374070419278295,0.12075776133669096,2673.0,3105.0,5778.0,3069.0
2024-09-30,DRUG,5720092.0,117658.0,118960.0,32.61,229704514.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/DRUG.png,True,-2753235.0,57760114.0,Bright Minds Biosciences Inc. - common stock,NASDAQ,224103382.0,-1.2285557564677896,-4.756981661284405,2919.0,2872.0,5791.0,3070.0
2024-12-31,WASH,109902000.0,53816000.0,1177259000.0,29.8,574874780.0,Banks - Regional,Financial Services,https://images.financialmodelingprep.com/symbol/WASH.png,True,-50744000.0,6586015001.0,"Washington Trust Bancorp, Inc. - Common Stock",NASDAQ,1642231780.0,-3.0899414210581164,-0.7642363185502408,2758.0,3041.0,5799.0,3071.0
2024-12-31,TWNP,9370000.0,218628000.0,569848000.0,7.05,353686296.0,Restaurants,Consumer Cyclical,https://images.financialmodelingprep.com/symbol/TWNP.png,True,-10435000.0,-26425000.0,Twin Hospitality Group Inc. - Class A Common Stock,NASDAQ,914164296.0,-1.1414797149329927,-5.429155632326239,2946.0,2856.0,5802.0,3072.0
2024-12-31,INLX,2489236.0,3226474.0,3554605.0,13.33,57511752.0,Software - Application,Technology,https://images.financialmodelingprep.com/symbol/INLX.png,True,-173505.0,-1123217.0,"Intellinetics, Inc. Common Stock",AMEX,58577121.0,-0.2961992618244246,-8.249348510429302,3043.0,2759.0,5802.0,3072.0
2024-12-31,TFIN,330117000.0,160737000.0,142014000.0,62.44,1462326068.0,Banks - Regional,Financial Services,https://images.financialmodelingprep.com/symbol/TFIN.png,True,-22372000.0,484056000.0,"Triumph Financial, Inc. - Common Stock",NASDAQ,1274223068.0,-1.7557365395302984,-3.469640644361834,2878.0,2927.0,5805.0,3074.0
2024-12-31,KNSA,183581000.0,11038000.0,9855000.0,25.6,1868056755.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/KNSA.png,True,-16201000.0,258640000.0,"Kiniksa Pharmaceuticals, Ltd. - Class A Ordinary Shares",NASDAQ,1694330755.0,-0.9561887460397305,-6.007534912006171,2974.0,2832.0,5806.0,3075.0
2024-12-31,SHEN,46272000.0,1458086000.0,432300000.0,11.99,657736629.0,Telecommunications Services,Communication Services,https://images.financialmodelingprep.com/symbol/SHEN.png,True,-26449000.0,22470000.0,Shenandoah Telecommunications Co - Common Stock,NASDAQ,1043764629.0,-2.534000412079494,-1.7864234787471733,2812.0,2998.0,5810.0,3076.0
2024-12-31,QTWO,358560000.0,61930000.0,541119000.0,92.73,5777431374.0,Software - Application,Technology,https://images.financialmodelingprep.com/symbol/QTWO.png,True,-20705000.0,186615000.0,"Q2 Holdings, Inc. Common Stock",NYSE,5959990374.0,-0.3473998899448558,-8.330483413466375,3045.0,2766.0,5811.0,3077.0
2024-12-31,ALNY,966428000.0,693932000.0,1296048000.0,266.86,34795341680.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/ALNY.png,True,-210225000.0,2192635000.0,"Alnylam Pharmaceuticals, Inc. - Common Stock",NASDAQ,35124961680.0,-0.598505991024899,-7.282872699646327,3020.0,2792.0,5812.0,3078.0
2024-12-31,WF,14614061000000.0,7293429000000.0,76917664000000.0,37.87,9507415548.0,Banks - Regional,Financial Services,https://images.financialmodelingprep.com/symbol/WF.png,True,-854385000000.0,9919568000000.0,Woori Financial Group Inc. American Depositary Shares (each representing three (3) shares of Common Stock),NYSE,62313110415548.0,-1.3711159566620172,-4.963603955778299,2929.0,2891.0,5820.0,3079.0
2024-06-30,AOSL,175127000.0,362289000.0,67212000.0,24.79,737750400.0,Semiconductors,Technology,https://images.financialmodelingprep.com/symbol/AOSL.png,True,-15349000.0,243965000.0,Alpha and Omega Semiconductor Limited - Common Shares,NASDAQ,629835400.0,-2.436985917272989,-2.531777109924223,2837.0,2988.0,5825.0,3080.0
2024-12-31,LINE,173000000.0,12508000000.0,6878000000.0,46.58,10215551097.0,REIT - Industrial,Real Estate,https://images.financialmodelingprep.com/symbol/LINE.png,True,-385000000.0,-15000000.0,"Lineage, Inc. - Common Stock",NASDAQ,16920551097.0,-2.275339602078683,-3.0817257664292006,2856.0,2972.0,5828.0,3081.0
2024-12-31,GFL,133800000.0,7851700000.0,10549000000.0,48.1,17070401400.0,Waste Management,Industrials,https://images.financialmodelingprep.com/symbol/GFL.png,True,-381500000.0,-347900000.0,"GFL Environmental Inc. Subordinate voting shares, no par value",NYSE,27485601400.0,-1.3879994636027866,-5.084090727364802,2934.0,2895.0,5829.0,3082.0
2024-12-31,TRC,39267000.0,56387000.0,66942000.0,16.31,438432372.0,Conglomerates,Industrials,https://images.financialmodelingprep.com/symbol/TRC.png,True,-5285000.0,28723000.0,Tejon Ranch Co Common Stock,NYSE,466107372.0,-1.133858916953581,-6.20961109152861,2980.0,2853.0,5833.0,3083.0
2024-12-29,SHCO,152716000.0,1734080000.0,2341193000.0,6.26,1217550469.0,Travel Lodging,Consumer Cyclical,https://images.financialmodelingprep.com/symbol/SHCO.png,True,-65401001.0,-85761000.0,Soho House & Co Inc. Class A Common Stock,NYSE,3406027469.0,-1.9201548312586434,-3.9677393150233664,2900.0,2936.0,5836.0,3084.0
2024-12-31,GLBZ,24464000.0,2678000.0,30000000.0,5.02,14561414.0,Banks - Regional,Financial Services,https://images.financialmodelingprep.com/symbol/GLBZ.png,True,-566000.0,24464000.0,Glen Burnie Bancorp - Common Stock,NASDAQ,20097414.0,-2.816282731698715,-2.0853290103898017,2825.0,3017.0,5842.0,3085.0
2024-12-31,SHO,107199000.0,10731000.0,853066000.0,9.06,1801662540.0,REIT - Hotel & Motel,Real Estate,https://images.financialmodelingprep.com/symbol/SHO.png,True,81749000.0,-194051000.0,"Sunstone Hotel Investors, Inc. Sunstone Hotel Investors, Inc. Common Shares",NYSE,2547529540.0,3.208951995116021,-44.59360680776784,3713.0,2130.0,5843.0,3086.0
2023-12-31,OPTX,2158245.0,11101052.0,8925503.0,1.48,54298635.0,"Hardware, Equipment & Parts",Technology,https://images.financialmodelingprep.com/symbol/OPTX.png,True,-824020.0,3605585.0,"Syntec Optics Holdings, Inc. - Class A Common Stock",NASDAQ,61065893.0,-1.3493948250294154,-5.60304847396451,2955.0,2888.0,5843.0,3086.0
2022-12-31,MTA,4555332.0,120727882.0,10585039.0,2.9,268234920.0,Other Precious Metals,Basic Materials,https://images.financialmodelingprep.com/symbol/MTA.png,True,-5454495.0,7555000.0,Metalla Royalty & Streaming Ltd. Common Shares,AMEX,274264627.0,-1.988770866904393,-4.251927392775601,2906.0,2943.0,5849.0,3088.0
2024-12-31,UAMY,18172120.0,13456736.0,1083246.0,2.58,304241340.0,Industrial Materials,Basic Materials,https://images.financialmodelingprep.com/symbol/UAMY.png,True,-2397983.0,16672180.0,United States Antimony Corporation Common Stock,AMEX,287152466.0,-0.8350905125084317,-7.959074929877994,3036.0,2819.0,5855.0,3089.0
2024-04-30,AOUT,29698000.0,44602000.0,34620000.0,12.755,162432374.0,Leisure,Consumer Cyclical,https://images.financialmodelingprep.com/symbol/AOUT.png,True,-4661000.0,133136000.0,"American Outdoor Brands, Inc. - Common Stock",NASDAQ,167354374.0,-2.7851079649701895,-2.6223992618348357,2840.0,3015.0,5855.0,3089.0
2024-12-31,MP,282442000.0,1260176000.0,914527000.0,20.77,3394877270.0,Industrial Materials,Basic Materials,https://images.financialmodelingprep.com/symbol/MP.png,True,-83861000.0,867303000.0,MP Materials Corp. Common Stock,NYSE,4026962270.0,-2.0824878500786155,-3.9418015406967593,2898.0,2958.0,5856.0,3091.0
2024-12-31,BAX,1764000000.0,3176000000.0,13449000000.0,31.15,15985401219.0,Medical - Instruments & Supplies,Healthcare,https://images.financialmodelingprep.com/symbol/BAX.png,True,-347000000.0,2342000000.0,Baxter International Inc. Common Stock,NYSE,27670401219.0,-1.2540475913364455,-6.2885103298296485,2983.0,2876.0,5859.0,3092.0
